id,algorithm,simulations,iterations,interswap,total_swap,states_visited,seed,file,burn_in,model,p,bf,theta,num_modes,temps_rf,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,start_state,reduc_constant,reduc_model,comments,Servers comments,
143,PT_A_IIT,1,,100,2000,3,850,,10000,bimodal,800,sq,,,,1.24,1.2,1.16,1.12,1.08,1.04,1,0.96,0.92,0.88,0.84,0.8,0.76,0.72,0.68,0.64,0.6,0.56,0.52,0.48,,,,,,,,,,,-1,0,never,"Considering 130,132,134","Run in 35min,12 Cores,2GB ram",
144,PT_IIT_Z,1,200000,100,,3,849,,10000,bimodal,800,sq,,,,1.45,1.4,1.35,1.3,1.25,1.2,1.15,1.1,1.05,1,0.95,0.9,0.85,0.8,0.75,0.7,0.65,0.6,0.55,0.5,,,,,,,,,,,,,,"Considering 131,133,135","Run in 3hr,12 Cores,2GB ram",
145,PT_IIT_Z,1,200000,100,,3,849,,10000,bimodal,800,sq,,,,1.3,1.25,1.2,1.15,1.1,1.05,1,0.96,0.92,0.88,0.84,0.8,0.76,0.72,0.68,0.64,0.6,0.56,0.52,0.48,,,,,,,,,,,,,,"Considering 131,133,135","Run in 3hr,12 Cores,2GB ram",
146,PT_IIT_Z,1,200000,100,,3,849,,10000,bimodal,800,sq,,,,1.15,1.1,1.05,1,0.97,0.94,0.91,0.88,0.85,0.82,0.79,0.76,0.73,0.7,0.67,0.64,0.61,0.58,0.55,0.52,,,,,,,,,,,,,,"Considering 131,133,135","Run in 3hr,12 Cores,2GB ram",
147,PT_A_IIT,1,,100,2000,3,850,,10000,bimodal,1000,sq,,,,1.3,1.25,1.2,1.15,1.1,1.05,1,0.97,0.94,0.91,0.88,0.85,0.82,0.79,0.76,0.73,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,"Considering 136,138,140","Run in 40min,12 Cores,2GB ram",
148,PT_A_IIT,1,,100,2000,3,850,,10000,bimodal,1000,sq,,,,1.24,1.2,1.16,1.12,1.08,1.04,1,0.96,0.92,0.88,0.84,0.8,0.76,0.72,0.68,0.64,0.6,0.56,0.52,0.48,,,,,,,,,,,-1,0,never,"Considering 136,138,140","Run in 50min,12 Cores,2GB ram",
149,PT_A_IIT,1,,100,2000,3,850,,10000,bimodal,1000,sq,,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,,,,,,,,,,,-1,0,never,"Considering 136,138,140","Run in 50min,12 Cores,2GB ram",
150,PT_A_IIT,1,,100,2000,3,850,,10000,bimodal,1000,sq,,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.92,0.91,0.9,0.89,0.88,0.87,0.86,0.85,0.84,0.83,0.82,0.81,,,,,,,,,,,-1,0,never,"Considering 136,138,140","Run in 40min,12 Cores,2GB ram",
151,PT_IIT_Z,1,200000,100,,3,849,,10000,bimodal,1000,sq,,,,1.3,1.25,1.2,1.15,1.1,1.05,1,0.96,0.92,0.88,0.84,0.8,0.76,0.72,0.68,0.64,0.6,0.56,0.52,0.48,,,,,,,,,,,,,,"Considering 137,139,141","Run in 4hr,12 Cores,2GB ram",
152,PT_IIT_Z,1,200000,100,,3,849,,10000,bimodal,1000,sq,,,,1.15,1.1,1.05,1,0.97,0.94,0.91,0.88,0.85,0.82,0.79,0.76,0.73,0.7,0.67,0.64,0.61,0.58,0.55,0.52,,,,,,,,,,,,,,"Considering 137,139,141","Run in 4hr,12 Cores,2GB ram",
153,PT_IIT_Z,1,200000,100,,3,849,,10000,bimodal,1000,sq,,,,1.15,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,,,,,,,,,,,,,,"Considering 137,139,141","Run in 4hr,12 Cores,2GB ram",
154,PT_A_IIT,1,,100,2000,3,851,,15000,bimodal,800,sq,,,,1.6,1.51,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.905,0.86,0.82,0.78,0.74,0.705,0.67,0.635,0.605,0.575,,,,,,,,,,,-1,0,never,"Considering 142.143, check obsidian*","Run in 30min, 12 Cores, 2Gb ram",
155,PT_A_IIT,1,,100,2000,3,851,,15000,bimodal,800,sq,,,,1.67,1.57,1.47,1.38,1.29,1.21,1.13,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.665,0.63,0.595,0.56,,,,,,,,,,,-1,0,never,"Considering 142.143, check obsidian","Run in 30min, 12 Cores, 2Gb ram",
156,PT_A_IIT,1,,100,2000,3,851,,15000,bimodal,800,sq,,,,1.6,1.51,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,0.58,,,,,,,,,,,-1,0,never,"Considering 142.143, geometric spacing 0.06,0.05","Run in 30min, 12 Cores, 2Gb ram",
157,PT_A_IIT,1,,100,2000,3,851,,15000,bimodal,800,sq,,,,1.72,1.61,1.5,1.4,1.31,1.22,1.14,1.07,1,0.94,0.88,0.83,0.78,0.73,0.69,0.65,0.61,0.57,0.54,0.51,,,,,,,,,,,-1,0,never,"Considering 142.143, geometric spacing 0.07,0.06","Run in 30min, 12 Cores, 2Gb ram",
158,PT_A_IIT,1,,100,2000,3,851,,15000,bimodal,800,sq,,,,1.86,1.72,1.59,1.47,1.36,1.26,1.17,1.08,1,0.96,0.92,0.88,0.84,0.81,0.78,0.75,0.72,0.69,0.66,0.63,,,,,,,,,,,-1,0,never,"Considering 142.143, geometric spacing 0.08, .04","Run in 30min, 12 Cores, 2Gb ram",
159,PT_A_IIT,1,,100,2000,3,851,,15000,bimodal,800,sq,,,,2.01,1.84,1.69,1.55,1.42,1.3,1.19,1.09,1,0.93,0.86,0.8,0.74,0.69,0.64,0.6,0.56,0.52,0.48,0.45,,,,,,,,,,,-1,0,never,"Considering 142.143, geometric spacing 0.09, .07","Run in 30min, 12 Cores, 2Gb ram",
160,PT_A_IIT,1,,100,2000,3,851,,15000,bimodal,800,sq,,,,1.48,1.41,1.34,1.28,1.22,1.16,1.1,1.05,1,0.97,0.94,0.91,0.88,0.85,0.82,0.8,0.78,0.76,0.74,0.72,,,,,,,,,,,-1,0,never,"Considering 142.143, geometric spacing 0.05, .03","Run in 30min, 12 Cores, 2Gb ram",
161,PT_IIT_Z,1,200000,100,,3,852,,15000,bimodal,800,sq,,,,1.56,1.49,1.42,1.35,1.28,1.21,1.14,1.07,1,0.94,0.88,0.82,0.76,0.7,0.64,0.58,0.52,0.47,0.42,0.37,,,,,,,,,,,,,,Considering 144-146 check obsidian,"Run in 3hr, 12 Cores, 2Gb ram",
162,PT_IIT_Z,1,200000,100,,3,852,,15000,bimodal,800,sq,,,,1.64,1.56,1.48,1.4,1.32,1.24,1.16,1.08,1,0.93,0.86,0.79,0.72,0.65,0.58,0.51,0.45,0.4,0.35,0.3,,,,,,,,,,,,,,Considering 144-146 check obsidian,"Run in 3hr, 12 Cores, 2Gb ram",
163,PT_IIT_Z,1,200000,100,,3,852,,15000,bimodal,800,sq,,,,1.6,1.51,1.42,1.34,1.26,1.19,1.12,1.06,1,0.94,0.88,0.83,0.78,0.73,0.69,0.65,0.61,0.57,0.54,0.51,,,,,,,,,,,,,,"Considering 144-146, usando geometric spacing","Run in 3hr, 12 Cores, 2Gb ram",
164,PT_IIT_Z,1,200000,100,,3,852,,15000,bimodal,800,sq,,,,1.72,1.61,1.5,1.4,1.31,1.22,1.14,1.07,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,0.58,,,,,,,,,,,,,,"Considering 144-146, usando geometric spacing","Run in 3hr, 12 Cores, 2Gb ram",
165,PT_IIT_Z,1,200000,100,,3,852,,15000,bimodal,800,sq,,,,1.86,1.72,1.59,1.47,1.36,1.26,1.17,1.08,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,0.58,,,,,,,,,,,,,,"Considering 144-146, usando geometric spacing","Run in 3hr, 12 Cores, 2Gb ram",
166,PT_IIT_Z,1,200000,100,,3,852,,15000,bimodal,800,sq,,,,1.86,1.72,1.59,1.47,1.36,1.26,1.17,1.08,1,0.96,0.92,0.88,0.84,0.81,0.78,0.75,0.72,0.69,0.66,0.63,,,,,,,,,,,,,,"Considering  144-146, geometric spacing 0.08, .04","Run in 3hr, 12 Cores, 2Gb ram",
167,PT_IIT_Z,1,200000,100,,3,852,,15000,bimodal,800,sq,,,,2.01,1.84,1.69,1.55,1.42,1.3,1.19,1.09,1,0.93,0.86,0.8,0.74,0.69,0.64,0.6,0.56,0.52,0.48,0.45,,,,,,,,,,,,,,"Considering  144-146, geometric spacing 0.09, .07","Run in 3hr, 12 Cores, 2Gb ram",
168,PT_IIT_Z,1,200000,100,,3,852,,15000,bimodal,800,sq,,,,1.48,1.41,1.34,1.28,1.22,1.16,1.1,1.05,1,0.97,0.94,0.91,0.88,0.85,0.82,0.8,0.78,0.76,0.74,0.72,,,,,,,,,,,,,,"Considering  144-146, geometric spacing 0.05, .03","Run in 3hr, 12 Cores, 2Gb ram",
169,PT_A_IIT,1,,100,2000,3,853,,15000,bimodal,1000,sq,,,,1.48,1.41,1.34,1.28,1.22,1.16,1.1,1.05,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,0.58,,,,,,,,,,,-1,0,never,"Considering 147, geometric .05,.05","Run in 40min, 12 Cores, 2Gb ram",
170,PT_A_IIT,1,,100,2000,3,853,,15000,bimodal,1000,sq,,,,1.6,1.51,1.42,1.34,1.26,1.19,1.12,1.06,1,0.94,0.88,0.83,0.78,0.73,0.69,0.65,0.61,0.57,0.54,0.51,,,,,,,,,,,-1,0,never,"Considering 147, geometric .06,.04","Run in 40min, 12 Cores, 2Gb ram",
171,PT_A_IIT,1,,100,2000,3,853,,15000,bimodal,1000,sq,,,,1.54,1.46,1.38,1.31,1.24,1.18,1.12,1.06,1,0.95,0.9,0.85,0.8,0.76,0.72,0.68,0.64,0.6,0.57,0.54,,,,,,,,,,,-1,0,never,"Considering 147, geometric .055,.045","Run in 40min, 12 Cores, 2Gb ram",
172,PT_IIT_Z,1,200000,100,,3,854,,10000,bimodal,1000,sq,,,,1.72,1.61,1.5,1.4,1.31,1.22,1.14,1.07,1,0.94,0.88,0.83,0.78,0.73,0.69,0.65,0.61,0.57,0.54,0.51,,,,,,,,,,,,,,"Considering 151, geometric .07,.06","Run in 4hr, 12 Cores, 2Gb ram",
173,PT_IIT_Z,1,200000,100,,3,854,,10000,bimodal,1000,sq,,,,1.8,1.67,1.55,1.44,1.34,1.25,1.16,1.08,1,0.94,0.88,0.82,0.77,0.72,0.67,0.63,0.59,0.55,0.51,0.48,,,,,,,,,,,,,,"Considering 151, geometric .075,.065","Run in 4hr, 12 Cores, 2Gb ram",
174,PT_IIT_Z,1,200000,100,,3,854,,10000,bimodal,1000,sq,,,,1.86,1.72,1.59,1.47,1.36,1.26,1.17,1.08,1,0.93,0.86,0.8,0.74,0.69,0.64,0.6,0.56,0.52,0.48,0.45,,,,,,,,,,,,,,"Considering 151, geometric .08,.07","Run in 4hr, 12 Cores, 2Gb ram",
175,PT_IIT_Z,1,200000,100,,3,854,,10000,bimodal,1000,sq,,,,2.01,1.84,1.69,1.55,1.42,1.3,1.19,1.09,1,0.92,0.85,0.78,0.72,0.66,0.61,0.56,0.52,0.48,0.44,0.4,,,,,,,,,,,,,,"Considering 151, geometric .09,.08","Run in 4hr, 12 Cores, 2Gb ram",
176,PT_IIT_Z,1,200000,100,,3,854,,10000,bimodal,1000,sq,,,,2.15,1.95,1.77,1.61,1.46,1.33,1.21,1.1,1,0.91,0.83,0.76,0.69,0.63,0.57,0.52,0.47,0.43,0.39,0.35,,,,,,,,,,,,,,"Considering 151, geometric .1,.09","Run in 4hr, 12 Cores, 2Gb ram",
177,PT_A_IIT,1,,10,4000,2,855,,20000,bimodal,800,sq,,,,1.78,1.65,1.53,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,"Considering 154-160, crece a 0.06,0.08 y decrece a 0.05","Run in 12min, 12Cores, 2GB ram",
178,PT_A_IIT,1,,20,4000,2,855,,20000,bimodal,800,sq,,,,1.78,1.65,1.53,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,"Considering 154-160, crece a 0.06,0.08 y decrece a 0.05","Run in 15min, 12Cores, 2GB ram",
179,PT_A_IIT,1,,25,4000,2,855,,20000,bimodal,800,sq,,,,1.78,1.65,1.53,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,"Considering 154-160, crece a 0.06,0.08 y decrece a 0.05","Run in 16min, 12Cores, 2GB ram",
180,PT_A_IIT,1,,30,4000,2,855,,20000,bimodal,800,sq,,,,1.78,1.65,1.53,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,"Considering 154-160, crece a 0.06,0.08 y decrece a 0.05","Run in 18min, 12Cores, 2GB ram",
181,PT_A_IIT,1,,35,4000,2,855,,20000,bimodal,800,sq,,,,1.78,1.65,1.53,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,"Considering 154-160, crece a 0.06,0.08 y decrece a 0.05","Run in 20min, 12Cores, 2GB ram",
182,PT_A_IIT,1,,40,4000,2,855,,20000,bimodal,800,sq,,,,1.78,1.65,1.53,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,"Considering 154-160, crece a 0.06,0.08 y decrece a 0.05","Run in 21min, 12Cores, 2GB ram",
183,PT_A_IIT,1,,45,4000,2,855,,20000,bimodal,800,sq,,,,1.78,1.65,1.53,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,"Considering 154-160, crece a 0.06,0.08 y decrece a 0.05","Run in 23min, 12Cores, 2GB ram",
184,PT_A_IIT,1,,50,4000,2,855,,20000,bimodal,800,sq,,,,1.78,1.65,1.53,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,"Considering 154-160, crece a 0.06,0.08 y decrece a 0.05","Run in 25min, 12Cores, 2GB ram",
185,PT_A_IIT,1,,60,4000,2,855,,20000,bimodal,800,sq,,,,1.78,1.65,1.53,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,"Considering 154-160, crece a 0.06,0.08 y decrece a 0.05","Run in 30min, 12Cores, 2GB ram",
186,PT_A_IIT,1,,70,4000,2,855,,20000,bimodal,800,sq,,,,1.78,1.65,1.53,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,"Considering 154-160, crece a 0.06,0.08 y decrece a 0.05","Run in 32min, 12Cores, 2GB ram",
187,PT_A_IIT,1,,80,4000,2,855,,20000,bimodal,800,sq,,,,1.78,1.65,1.53,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,"Considering 154-160, crece a 0.06,0.08 y decrece a 0.05","Run in 36min, 12Cores, 2GB ram",
188,PT_A_IIT,1,,90,4000,2,855,,20000,bimodal,800,sq,,,,1.78,1.65,1.53,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,"Considering 154-160, crece a 0.06,0.08 y decrece a 0.05","Run in 40min, 12Cores, 2GB ram",
189,PT_A_IIT,1,,100,4000,2,855,,20000,bimodal,800,sq,,,,1.78,1.65,1.53,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,"Considering 154-160, crece a 0.06,0.08 y decrece a 0.05","Run in 45min, 12Cores, 2GB ram",
190,PT_A_IIT,1,NA,20,5000,3,856,G1,1000,gset,,sq,,,,1.78,1.65,1.53,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,Considering 154-160,"Run in 15hr,12 Cores, 2GB ram",
191,PT_A_IIT,1,NA,25,5000,3,856,G1,1000,gset,,sq,,,,1.78,1.65,1.53,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,Considering 154-160,"Run in 7hr,12 Cores, 2GB ram",
192,PT_A_IIT,1,NA,30,5000,3,856,G1,1000,gset,,sq,,,,1.78,1.65,1.53,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,Considering 154-160,"Timeout 24hr, 12 Cores, 2GB ram","Time limit, se quedo en swap 4101"
193,PT_A_IIT,1,NA,35,5000,3,856,G1,1000,gset,,sq,,,,1.78,1.65,1.53,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,Considering 154-160,"Run in 9.5hr, 12 Cores, 2GB ram",
194,PT_A_IIT,1,NA,40,5000,3,856,G1,1000,gset,,sq,,,,1.78,1.65,1.53,1.42,1.34,1.26,1.19,1.12,1.06,1,0.95,0.9,0.86,0.82,0.78,0.74,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,Considering 154-160,"Run in 14hr, 12Cores, 2GB ram",
